16001	0.0288082118828807
16002	0.0157999427603896
16003	-0.00715530900757926
16004	-0.0318330277266868
16005	-0.0592829425256333
16006	-0.0855894633800808
16007	-0.0993909819580767
16008	-0.0930288589873478
16009	-0.0761482412931259
16010	-0.0584710195333151
16011	-0.0388965133212796
16012	-0.016417075103344
16013	-0.00107644225395901
16014	0.00388851394738343
16015	0.00294304359864983
16016	0.000608975429924444
16017	-0.00720965332435096
16018	-0.0136064765375377
16019	-0.014015449287992
16020	-0.00106304598767493
16021	0.0191117122957285
16022	0.044757899114086
16023	0.0678050434039355
16024	0.0838244959405546
16025	0.0811408063041997
16026	0.0606978727394936
16027	0.0332593519880535
16028	0.00822439443011297
16029	-0.00564800861642611
16030	-0.00321095174161635
16031	0.0165468670500803
16032	0.042654414911171
16033	0.065825251426826
16034	0.0726419153985482
16035	0.0625617012524193
16036	0.0419608127613706
16037	0.0219075621787739
16038	0.00378854739915611
16039	-0.00299894507371594
16040	0.00567983726858148
16041	0.0222705975262031
16042	0.0378268369628305
16043	0.0506433953957141
16044	0.0616468593803728
16045	0.0712842038524939
16046	0.0761436460981338
16047	0.0728480088072258
16048	0.063928502604426
16049	0.0530569565798351
16050	0.0360953698563269
16051	0.0124485589632977
16052	-0.00885076633083953
16053	-0.0199194571644341
16054	-0.0275041986741158
16055	-0.033811952896721
16056	-0.0430365626443734
16057	-0.0543023540043465
16058	-0.0744993683332137
16059	-0.101333947653767
16060	-0.132380724429863
16061	-0.154004049726089
16062	-0.163393096636541
16063	-0.162622055861711
16064	-0.156345833335611
16065	-0.140299518938434
16066	-0.121928280792
16067	-0.107648999516481
16068	-0.0966765899062909
16069	-0.0824117417928774
16070	-0.0667583823076729
16071	-0.0528965798800477
16072	-0.0414060272342262
16073	-0.0274838685510225
16074	-0.0115517377384682
16075	0.00346843757944369
16076	0.0213249438878405
16077	0.0514465351337238
16078	0.0896388319006052
16079	0.123811994637512
16080	0.145420621645319
16081	0.156197354062418
16082	0.157506147536651
16083	0.137871685742376
16084	0.0988991233947625
16085	0.0583573885029402
16086	0.0367737782796582
16087	0.0228045339042409
16088	0.0157872601877749
16089	0.0188799560743485
16090	0.0332174441139074
16091	0.0303496167000971
16092	0.00828809888692231
16093	-0.0203025454885339
16094	-0.0440953806774274
16095	-0.070522287131001
16096	-0.0929976482261485
16097	-0.0959684797891832
16098	-0.0821250347424952
16099	-0.0666946828871315
16100	-0.0535408242031529
16101	-0.0343853501443564
16102	-0.0177985926467421
16103	-0.00894455552430579
16104	-0.00201249483446787
16105	0.00438300293774603
16106	0.00378883692610742
16107	-0.00279262047168908
16108	-0.00174323430730873
16109	0.00774756697903341
16110	0.0233558654697237
16111	0.0437421829597781
16112	0.0696636060228569
16113	0.0840899494012477
16114	0.0785971876269953
16115	0.0577674122034139
16116	0.0323660760770498
16117	0.00751196082866201
16118	-0.00723045324626274
16119	-0.00265700808527745
16120	0.0159985206621931
16121	0.0373430599735188
16122	0.0517730152123703
16123	0.055468073672426
16124	0.0422828210210093
16125	0.0199870907472925
16126	0.00485154477858258
16127	0.00288694662943495
16128	0.00676647638491376
16129	0.0138614067146521
16130	0.0262728758383745
16131	0.0362250357813903
16132	0.0379402928595865
16133	0.0399016161852271
16134	0.0538735392660161
16135	0.0727705433060903
16136	0.0866763767039849
16137	0.0893815126689067
16138	0.0779356437447572
16139	0.0525382214209256
16140	0.0210496232697725
16141	-0.00748403255627028
16142	-0.0235016729169558
16143	-0.0195827193233846
16144	-0.00769167989927414
16145	-0.00773961512582144
16146	-0.025906803744138
16147	-0.054708498056305
16148	-0.0962278274713524
16149	-0.145465963649397
16150	-0.18145175079967
16151	-0.188211932955636
16152	-0.176092729003357
16153	-0.160263732102681
16154	-0.14093963748568
16155	-0.118435372278304
16156	-0.104105381856449
16157	-0.101448003956922
16158	-0.0964761424911949
16159	-0.0849628633667407
16160	-0.0753647709076753
16161	-0.0710530680731251
16162	-0.0617981092583243
16163	-0.0412690476675277
16164	-0.012633914579304
16165	0.0258016459801517
16166	0.0747009036843098
16167	0.126351543177469
16168	0.163718052283756
16169	0.174163985096575
16170	0.156819198447741
16171	0.127347934917902
16172	0.101609987583774
16173	0.0829025914610872
16174	0.0690900554304456
16175	0.0635184917552393
16176	0.0674888171655538
16177	0.0660516935349681
16178	0.048598046793144
16179	0.0248284903260104
16180	0.0070102385346934
16181	-0.0102882292805424
16182	-0.0325322605563258
16183	-0.0484769221231385
16184	-0.0573583900301646
16185	-0.0686454440871563
